0.009618459,0.039392058,0.050701932,0
0.009692116,0.036437424,0.052055795,0
0.009911853,0.033483759,0.053555762,0
0.010203391,0.029927272,0.05492732,0
0.01057323,0.026205754,0.05622408,0
0.011080455,0.023944561,0.057316205,0
0.011688163,0.022863466,0.058410618,0
0.012418377,0.021476945,0.059570763,0
0.01311566,0.019477993,0.060713716,0
0.013730012,0.01791583,0.061856968,0
0.014209426,0.017710434,0.063022362,0
0.014592901,0.018562859,0.064214842,0
0.014905236,0.019094146,0.065333373,0
0.015231628,0.018565693,0.066445713,0
0.015675053,0.017949039,0.067537678,0
0.016137176,0.018728758,0.068591031,0
0.016458462,0.021819327,0.069616397,0
0.01663799,0.027816566,0.070629904,0
0.016764401,0.035301446,0.071628644,0
0.016924411,0.038908904,0.072586472,0
0.017154512,0.037511357,0.07355359,0
0.017385946,0.037614549,0.074566701,0
0.01769211,0.045540388,0.075643495,0
0.018177613,0.067297225,0.076699967,0
0.019064746,0.111132332,0.077839869,0
0.02070603,0.17727575,0.079044829,0
0.02340499,0.250860516,0.08022399,0
0.027695067,0.320312134,0.081486992,0
0.034107664,0.382166437,0.082776164,0
0.042044516,0.432805577,0.084019038,0
0.049939203,0.473055249,0.085326113,0
0.05627522,0.505559606,0.086622202,0
0.060621234,0.531594506,0.087933205,0
0.063625731,0.552124117,0.089275046,0
0.065998267,0.567321668,0.090620675,0
0.067585992,0.578578628,0.091969415,0
0.067272275,0.587271341,0.093365137,0
0.064879391,0.594832017,0.094731471,0
0.060742977,0.601678352,0.096174941,0
0.055736686,0.606874227,0.097585358,0
0.051579115,0.610626691,0.098945108,0
0.04845401,0.613667785,0.100086687,0
0.046246599,0.616937259,0.101569783,0
0.044732674,0.619857374,0.103044209,0
0.043872995,0.6221207,0.10449031,0
0.043052587,0.623784057,0.105863937,0
0.041526109,0.624718887,0.107250016,0
0.039451507,0.62480196,0.108646765,0
0.037502544,0.624919919,0.109997278,0
0.036387837,0.625310786,0.111449158,0
0.036254761,0.626867543,0.112932289,0
0.036210138,0.628367595,0.114343669,0
0.034779734,0.628951996,0.115724767,0
0.031813079,0.628790001,0.117105024,0
0.028767194,0.627871665,0.118554899,0
0.026962948,0.626054729,0.120017119,0
0.025472506,0.622445021,0.121332927,0
0.023241421,0.615153239,0.122669747,0
0.021494954,0.607152305,0.124094248,0
0.020853512,0.601876124,0.12557291,0
0.021163381,0.600444177,0.127162256,0
0.022927566,0.6061035,0.128953227,0
0.029571653,0.624391435,0.131315939,0
0.045478225,0.644197185,0.133498869,0
0.074267553,0.660859523,0.13605524,0
0.112641327,0.675585965,0.138643687,0
0.153990433,0.687793421,0.141150091,0
0.196808407,0.699360101,0.143814157,0
0.242071626,0.711980551,0.147165856,0
0.285704759,0.723767574,0.14956697,0
0.324518352,0.734022634,0.15214484,0
0.355171745,0.74182367,0.154089038,0
0.378089559,0.747422028,0.156199771,0
0.394859539,0.752338371,0.158204901,0
0.406246707,0.756151436,0.160338038,0
0.413839861,0.759364638,0.162381935,0
0.420174986,0.76174888,0.165625581,0
0.430876826,0.774533747,0.167827421,0
0.426650433,0.769718716,0.168511693,0
0.426191056,0.767860357,0.170532464,0
0.427512977,0.769367893,0.172574998,0
0.428975147,0.771062176,0.174666139,0
0.430566609,0.77292378,0.176882602,0
0.432008884,0.774656808,0.178995949,0
0.433304438,0.776197961,0.181087716,0
0.434517391,0.777694156,0.183206022,0
0.43560573,0.779045979,0.185315877,0
0.43744036,0.780944982,0.188064551,0
0.439336386,0.78333044,0.190316201,0
0.439877199,0.784234081,0.192115865,0
0.440278808,0.784602999,0.193989754,0
0.440619305,0.78509516,0.195732122,0
0.44106076,0.785361184,0.197506801,0
0.441731599,0.785958304,0.199426914,0
0.442596978,0.7868837,0.201486159,0
0.443622404,0.78810829,0.203507549,0
0.444548033,0.789435763,0.205432659,0
0.445257373,0.79017158,0.207557988,0
0.446157269,0.791362675,0.209523728,0
0.44689827,0.792307186,0.211546186,0
0.447559379,0.793178701,0.213630501,0
0.448191237,0.794177026,0.215683379,0
0.448900287,0.795105335,0.217762909,0
0.44982568,0.7960679,0.220246495,0
0.451191601,0.797980129,0.22288651,0
0.451890335,0.799402336,0.224600062,0
0.452337393,0.799914532,0.226938623,0
0.452938118,0.801425311,0.229044692,0
0.45253445,0.80165497,0.230570264,0
0.451771751,0.800481403,0.23242592,0
0.451443757,0.799512778,0.235477989,0
0.451577161,0.800835357,0.238861352,0
0.449795155,0.800978782,0.239887384,0
0.445940019,0.79636235,0.241103146,0
0.441124218,0.791582664,0.242442343,0
0.434505327,0.784820135,0.243123676,0
0.428541315,0.77823621,0.243776648,0
0.42462222,0.773934848,0.244432838,0
0.422370279,0.770901529,0.245554405,0
0.421532616,0.769546774,0.247199618,0
0.421489554,0.769912886,0.24859265,0
0.422108092,0.770495892,0.250152199,0
0.423139707,0.771548447,0.251747663,0
0.425056425,0.773444776,0.25347023,0
0.419481482,0.773794955,0.255948718,0
0.413635516,0.773640774,0.25742254,0
0.415760565,0.776511213,0.259055525,0
0.419213788,0.78063222,0.261260846,0
0.422633388,0.784721927,0.263541352,0
0.425833114,0.788672013,0.26578728,0
0.428942567,0.792692133,0.267995493,0
0.432073682,0.796634947,0.270178019,0
0.434918865,0.800149721,0.272353227,0
0.437374076,0.803434167,0.274547693,0
0.439732673,0.806514295,0.276788571,0
0.441842264,0.809169259,0.278983153,0
0.443492137,0.811305243,0.281040733,0
0.444600223,0.813081084,0.282985746,0
0.445504865,0.814529163,0.284928367,0
0.446314407,0.815349557,0.286805134,0
0.446773099,0.815433772,0.288572324,0
0.44699482,0.815300227,0.290341372,0
0.446775298,0.815109955,0.292156564,0
0.446248529,0.814684857,0.294092689,0
0.445734282,0.814021063,0.296058418,0
0.445147288,0.813225333,0.298025615,0
0.444843258,0.812370847,0.300297633,0
0.44527069,0.812377054,0.303434731,0
0.445374472,0.813035905,0.307363078,0
0.442954228,0.811330742,0.310477784,0
0.437079589,0.804505005,0.311439329,0
0.426832032,0.791844081,0.310792909,0
0.414139694,0.776305479,0.310070205,0
0.401061496,0.760286708,0.31039292,0
0.387554285,0.744337282,0.310754482,0
0.376641884,0.731409753,0.310278624,0
0.369896053,0.722854684,0.309793016,0
0.36607026,0.717370106,0.30992515,0
0.364013587,0.713811781,0.310757337,0
0.362907462,0.711371958,0.311910483,0
0.361862239,0.709567371,0.31317491,0
0.360661714,0.707929679,0.314570088,0
0.359613488,0.706355076,0.315880883,0
0.359099772,0.705212347,0.317163106,0
0.359365293,0.705094745,0.318700397,0
0.360165918,0.705770753,0.320211382,0
0.361309792,0.706777432,0.321706675,0
0.362758877,0.708319836,0.323397441,0
0.36458698,0.710294518,0.325149464,0
0.3666043,0.71251716,0.326949041,0
0.368564855,0.714768906,0.328719913,0
0.370533615,0.716984602,0.330505994,0
0.372466582,0.719247659,0.332333792,0
0.374362284,0.721418788,0.334117304,0
0.376239101,0.723621244,0.335947809,0
0.378006054,0.725901487,0.337897667,0
0.379615248,0.728252942,0.339878912,0
0.380884362,0.730575393,0.341799396,0
0.381283408,0.731552073,0.343528213,0
0.380715241,0.730321541,0.345024485,0
0.379086898,0.727443069,0.346484839,0
0.37736527,0.724979131,0.347936627,0
0.375773915,0.7231749,0.349395646,0
0.373097294,0.720265083,0.350887897,0
0.369422541,0.716185715,0.352339527,0
0.364861681,0.711077729,0.353755022,0
0.359180951,0.704884684,0.355060702,0
0.352346056,0.697555811,0.35624868,0
0.344527862,0.688839439,0.357327892,0
0.336219074,0.679105099,0.358474282,0
0.327269412,0.668859134,0.359991278,0
0.317540068,0.657704388,0.361116903,0
0.308623974,0.646466814,0.361897941,0
0.302469329,0.637678211,0.364155196,0
0.301999308,0.635291755,0.368178996,0
0.335297067,0.652719134,0.370176735,0
0.414428562,0.765087711,0.386603897,0
0.447657511,0.991390357,0.412781488,0
0.416037868,1.016107992,0.405883401,0
0.372833889,0.791615379,0.398799382,0
0.379130851,0.675396984,0.402940816,0
0.383814852,0.64931693,0.397403385,0
0.298418714,0.589444989,0.385456187,0
0.218985233,0.522605946,0.365995939,0
0.180508996,0.452958719,0.360487343,0
0.149818119,0.391595393,0.363134489,0
0.11811918,0.344679596,0.359052407,0
0.093753243,0.313271634,0.353975956,0
0.083167634,0.292763998,0.351723216,0
0.076606851,0.277706377,0.349073506,0
0.073203387,0.267589573,0.347310664,0
0.071211333,0.261042319,0.347448561,0
0.069096672,0.255291257,0.348163569,0
0.067044205,0.250386273,0.347513121,0
0.06551775,0.247348427,0.34633134,0
0.064892335,0.245741656,0.345472869,0
0.065173844,0.245498428,0.345452654,0
0.066655598,0.247898197,0.347354978,0
0.068936789,0.253719718,0.34962903,0
0.071499981,0.260233288,0.350480463,0
0.074570945,0.266907122,0.350957155,0
0.078087864,0.274885118,0.351524901,0
0.081720594,0.283366119,0.351768704,0
0.085623545,0.291935785,0.352141621,0
0.089885834,0.300966292,0.353066719,0
0.09458373,0.310743766,0.354432473,0
0.09944026,0.320485112,0.356027766,0
0.104325115,0.330175958,0.357654197,0
0.1093696,0.340154932,0.359148207,0
0.114496993,0.34996682,0.360567995,0
0.119702036,0.359531213,0.362013329,0
0.124970169,0.369057285,0.363470502,0
0.130116526,0.378257838,0.364925323,0
0.135099617,0.386826324,0.366359168,0
0.140056531,0.395091483,0.36782349,0
0.144983004,0.40317343,0.369241556,0
0.149781718,0.411015868,0.370669836,0
0.154430031,0.418734129,0.372200717,0
0.158899717,0.426263386,0.373634625,0
0.163298897,0.433462929,0.374885044,0
0.167608161,0.439985978,0.376051857,0
0.171589279,0.445789198,0.377289714,0
0.175367921,0.451503486,0.37872711,0
0.179139982,0.457242031,0.380313837,0
0.182806731,0.462942526,0.381910345,0
0.186252321,0.468564338,0.383374614,0
0.189472653,0.473516251,0.384720039,0
0.192380489,0.477698003,0.386025936,0
0.195119312,0.481657708,0.387296086,0
0.197780212,0.485508713,0.388542211,0
0.200286075,0.489126771,0.38969682,0
0.202509927,0.492483991,0.390714145,0
0.20448208,0.495601318,0.391563513,0
0.206206642,0.498330278,0.392156988,0
0.207527112,0.500406964,0.392392752,0
0.208314071,0.501931752,0.39232119,0
0.208830018,0.503270472,0.392241566,0
0.209400194,0.504573608,0.392227262,0
0.209862846,0.505396078,0.392287772,0
0.21001339,0.505505384,0.392594497,0
0.209850806,0.504950956,0.39292929,0
0.20946646,0.504028482,0.393029861,0
0.208874487,0.502809791,0.392911594,0
0.208017668,0.501317315,0.392707214,0
0.206853753,0.499605827,0.392294297,0
0.205339566,0.49740519,0.391704197,0
0.203465055,0.494900653,0.391149193,0
0.201443356,0.492104853,0.390461116,0
0.199398617,0.489006947,0.38968952,0
0.197089769,0.485728357,0.389261674,0
0.194595123,0.482395477,0.389520069,0
0.192156133,0.479199397,0.390420997,0
0.189572884,0.475609611,0.391396171,0
0.186558974,0.47111548,0.39207542,0
0.183124543,0.465792936,0.392522289,0
0.179699835,0.460252171,0.392860962,0
0.176510717,0.455137993,0.393347185,0
0.173724891,0.450713708,0.394325932,0
0.171437977,0.44732923,0.39582747,0
0.169669439,0.445264621,0.397457318,0
0.168474172,0.44388341,0.398858798,0
0.16805438,0.442827102,0.400201314,0
0.168501821,0.442742213,0.402195256,0
0.169839145,0.444716168,0.404788422,0
0.177401321,0.456528288,0.41055927,0
0.186522779,0.47304646,0.418839093,0
0.191398039,0.484044542,0.426723577,0
0.194337327,0.493520128,0.433637601,0
0.204162844,0.500020076,0.444192688,0
0.239386025,0.524398077,0.464560634,0
0.408799076,0.572732271,0.535195316,0
0.647520321,0.707361611,0.702661225,0
0.600248161,0.732914351,0.717163136,0
0.470297902,1.054768919,0.654089869,0
0.443154957,1.649988538,0.702017437,0
0.391854831,1.559229577,0.66363575,0
0.356445355,1.102584848,0.622477581,0
0.472940581,0.873311607,0.738759255,0
0.745567532,0.843007093,1.011766362,0
0.639130335,0.633766343,0.972093059,0
0.312890836,0.389790171,0.642914643,0
0.179755681,0.324821546,0.501633394,0
0.131237028,0.261093795,0.470537392,0
0.168757914,0.277565436,0.482429829,0
0.362607987,0.369011273,0.607988361,0
0.45409447,0.396682541,0.624544103,0
0.336316891,0.337783836,0.511312935,0
0.181834526,0.248272377,0.447817085,0
0.06797535,0.164594822,0.389614854,0
0.048693612,0.120767465,0.365782258,0
0.041507904,0.096816893,0.356828778,0
0.035542543,0.095145804,0.347555619,0
0.030042058,0.091806621,0.341479785,0
0.026130259,0.087751441,0.340283036,0
0.023500916,0.087942741,0.341266096,0
0.02336087,0.091552364,0.342629074,0
0.023715898,0.094105181,0.343064849,0
0.023457534,0.096150106,0.341670683,0
0.023674678,0.099627237,0.341924034,0
0.02424684,0.103634495,0.344236485,0
0.025139203,0.10825542,0.34680313,0
0.026333175,0.113952019,0.349349121,0
0.027663237,0.120345571,0.352204854,0
0.029377802,0.126776862,0.355810645,0
0.032166867,0.136205257,0.360519065,0
0.035083337,0.147085881,0.364641111,0
0.037151724,0.154606498,0.366685955,0
0.038447615,0.160034512,0.36730565,0
0.039231709,0.164510599,0.366933285,0
0.040373895,0.168219743,0.366236794,0
0.041965897,0.172520013,0.366065079,0
0.043884494,0.17765068,0.366036097,0
0.045880407,0.183144748,0.365666792,0
0.047574887,0.188672072,0.365555002,0
0.049642,0.19488163,0.366156643,0
0.052047902,0.201420178,0.366421952,0
0.053877209,0.207298202,0.365844688,0
0.055845475,0.213358728,0.365117073,0
0.058157221,0.219269257,0.364861664,0
0.06025691,0.224431002,0.364749465,0
0.062400539,0.229421674,0.364457485,0
0.064632588,0.234791973,0.36447609,0
0.066741085,0.240262914,0.364474937,0
0.068778693,0.245672776,0.364174449,0
0.071086855,0.251331392,0.363992534,0
0.073435692,0.256699546,0.36419777,0
0.075753886,0.262111861,0.364986895,0
0.077941304,0.267379663,0.365952529,0
0.079840505,0.272468417,0.366648563,0
0.082108053,0.277580576,0.367198902,0
0.084484685,0.282210452,0.367518105,0
0.086357596,0.286629938,0.367316497,0
0.087796698,0.290997921,0.366680399,0
0.089387722,0.295099743,0.36582322,0
0.091225739,0.298469938,0.364949937,0
0.09251952,0.301007466,0.363622209,0
0.093445271,0.303296263,0.361946054,0
0.094753155,0.305725971,0.36028706,0
0.096160086,0.308031269,0.358843539,0
0.097156049,0.309952599,0.358095362,0
0.098140263,0.311519913,0.357407559,0
0.099190936,0.313144101,0.3558627,0
0.100132328,0.314632179,0.353835852,0
0.10092409,0.316279309,0.352249412,0
0.101648132,0.318071089,0.350588868,0
0.102203857,0.319079204,0.349102913,0
0.102368872,0.319304235,0.349858389,0
0.10257554,0.319192989,0.35263961,0
0.102808123,0.318530006,0.355165082,0
0.102393726,0.317312707,0.356386971,0
0.101510756,0.316011603,0.356347537,0
0.100632865,0.314081198,0.355131537,0
0.09938648,0.311372729,0.353118064,0
0.09760826,0.308717777,0.350823181,0
0.095746237,0.305541908,0.348741125,0
0.09380115,0.301159669,0.346986409,0
0.091509318,0.296815104,0.344926953,0
0.089286378,0.292511705,0.342590667,0
0.08745413,0.28776928,0.340564859,0
0.085712473,0.283549174,0.339199491,0
0.084107181,0.280458054,0.338595562,0
0.082443319,0.277523246,0.337783976,0
0.080285357,0.273933707,0.336474837,0
0.078044322,0.269594796,0.334513242,0
0.075649789,0.264654983,0.33193457,0
0.07344537,0.260002532,0.330098659,0
0.072070194,0.255064134,0.329580773,0
0.071018465,0.25073654,0.330708307,0
0.069776795,0.248145261,0.332081407,0
0.068166394,0.244326054,0.331836955,0
0.066997082,0.239129359,0.331011064,0
0.065435685,0.235256545,0.330315844,0
0.063553648,0.231892221,0.329329554,0
0.062222617,0.226575378,0.328350836,0
0.060812292,0.221629529,0.328312424,0
0.059472816,0.21794667,0.329306236,0
0.058227083,0.213113033,0.330089214,0
0.056919658,0.209299824,0.33080367,0
0.055147327,0.206260013,0.330236579,0
0.053220528,0.200902547,0.328924517,0
0.05094817,0.196044117,0.328662019,0
0.048645941,0.19072547,0.327901839,0
0.048075311,0.18464113,0.326476366,0
0.048222938,0.181280071,0.325465265,0
0.047129502,0.1776701,0.326055303,0
0.044550809,0.173348511,0.326954394,0
0.041902477,0.170800362,0.326854431,0
0.042280692,0.168298676,0.325599934,0
0.042722986,0.162451027,0.321620243,0
0.041564642,0.156455269,0.31889063,0
0.04257967,0.150455863,0.319198478,0
0.041361982,0.14211319,0.317354779,0
0.039019467,0.137288956,0.316952714,0
0.039363653,0.138588935,0.316514337,0
0.040954709,0.135484317,0.309841017,0
0.038879059,0.126378376,0.303023796,0
